id,user_id,plan_id,product,plan_name,billing_period,amount_cents,discount_cents,status,quantity,trial_start_date,trial_end_date,current_period_start,current_period_end,cancel_at_period_end,canceled_at,ended_at,created_at,updated_at,stripe_subscription_id,promo_code,payment_method,deleted_at
123,126,2,teamchat,professional,monthly,4999,0,canceled,8,,,2023-02-09,2023-03-11,True,2024-08-16T16:03:57,2024-09-15T16:03:57,2023-02-09T03:45:43,2023-02-09T03:45:43,sub_8232440fd0e447359b2a7557,,invoice,
124,127,8,datahub,professional,monthly,5999,0,active,13,,,2023-07-01,2023-07-31,False,,,2023-07-01T18:41:23,2023-07-01T18:41:23,sub_b6a6df61c44f418187fce0b8,,card,
125,127,18,datahub,professional,monthly,5999,0,trial,8,2023-06-28,2023-07-12,2023-06-28,2023-07-28,False,,,2023-06-28T18:41:23,2023-06-28T18:41:23,sub_666ee5cf3e4f4e23ae4a0c51,,card,
126,129,5,teamchat,starter,monthly,1499,0,active,2,,,2025-09-19,2025-10-19,False,,,2025-09-19T19:41:42,2025-09-19T19:41:42,sub_7b5bef8d687842679f36dbef,,card,
127,131,6,cloudsync,professional,annual,29990,0,active,20,,,2024-07-15,2025-07-15,False,,,2024-07-15T17:57:01,2024-07-15T17:57:01,sub_83250fdcff17417e82d0041a,,invoice,
128,132,12,teamchat,professional,monthly,4999,0,active,8,,,2024-12-13,2025-01-12,False,,,2024-12-13T10:10:37,2024-12-13T10:10:37,sub_593dd2b485504514911f6597,,bank_transfer,
129,133,4,teamchat,professional,annual,49990,0,active,5,,,2023-07-04,2024-07-03,False,,,2023-07-04T08:28:05,2023-07-04T08:28:05,sub_cd69994cb4cc4497a55851c1,,bank_transfer,
130,133,6,cloudsync,enterprise,annual,99990,0,canceled,18,,,2023-07-03,2024-07-02,True,2023-09-12T10:35:04,2023-10-12T10:35:04,2023-07-03T08:28:05,2023-07-03T08:28:05,sub_9f5d8510c7b44f74916faa8b,,invoice,
131,134,11,cloudsync,starter,monthly,999,0,active,4,,,2024-02-21,2024-03-22,False,,,2024-02-21T07:16:18,2024-02-21T07:16:18,sub_815ccabf7a48449f895a2129,,invoice,
132,136,15,datahub,starter,annual,19990,0,active,5,,,2025-05-03,2026-05-03,False,,,2025-05-03T05:12:56,2025-05-03T05:12:56,sub_4c5fddddef834ce994afce2e,,invoice,
133,137,11,teamchat,enterprise,annual,149990,11445,active,18,,,2025-10-08,2026-10-08,False,,,2025-10-08T17:39:07,2025-10-08T17:39:07,sub_dd3ec5832b8440489e82481b,PROMO24,bank_transfer,
134,137,13,cloudsync,enterprise,monthly,9999,0,active,19,,,2025-10-10,2025-11-09,False,,,2025-10-10T17:39:07,2025-10-10T17:39:07,sub_37dbca02934e45fe932e1df3,,card,
135,137,11,cloudsync,starter,monthly,999,0,active,15,,,2025-10-12,2025-11-11,False,,,2025-10-12T17:39:07,2025-10-12T17:39:07,sub_724e7603698a4e6a905019c4,,bank_transfer,
136,138,18,teamchat,professional,monthly,4999,795,canceled,6,,,2025-11-27,2025-12-27,True,2026-01-13T18:10:54,2026-02-12T18:10:54,2025-11-27T07:35:36,2025-11-27T07:35:36,sub_deb150d9f065428fbd909fe3,PROMO51,bank_transfer,
137,139,6,cloudsync,professional,monthly,2999,0,active,12,,,2025-09-23,2025-10-23,False,,,2025-09-23T15:41:32,2025-09-23T15:41:32,sub_ff3fd6b77c1944a49ba2ced7,,invoice,
138,139,6,cloudsync,enterprise,annual,99990,0,active,12,,,2025-09-28,2026-09-28,False,,,2025-09-28T15:41:32,2025-09-28T15:41:32,sub_5217bf519caa4edd907c0f41,,card,
139,140,14,teamchat,enterprise,annual,149990,0,canceled,7,,,2024-08-21,2025-08-21,True,2025-09-02T22:34:19,2025-10-02T22:34:19,2024-08-21T13:44:50,2024-08-21T13:44:50,sub_8ee4e4c864f94ea486143ad9,,bank_transfer,
140,141,6,datahub,starter,monthly,1999,0,active,20,,,2024-01-09,2024-02-08,False,,,2024-01-09T19:16:55,2024-01-09T19:16:55,sub_f0b15c1d1ff3470e96a73cad,,card,
141,141,1,cloudsync,enterprise,annual,99990,0,active,9,,,2024-01-13,2025-01-12,False,,,2024-01-13T19:16:55,2024-01-13T19:16:55,sub_3c84e975dc76460888fb78f5,,invoice,
142,142,8,datahub,professional,annual,59990,0,active,20,,,2023-03-06,2024-03-05,False,,,2023-03-06T20:51:10,2023-03-06T20:51:10,sub_3740d32f874f47c388db3469,,card,
143,144,8,cloudsync,professional,monthly,2999,0,active,13,,,2024-06-24,2024-07-24,False,,,2024-06-24T14:06:14,2024-06-24T14:06:14,sub_e1503d17c7a946c4ac3b5330,,card,
144,145,14,cloudsync,enterprise,monthly,9999,0,active,2,,,2024-02-08,2024-03-09,False,,,2024-02-08T07:25:00,2024-02-08T07:25:00,sub_06a215a698f8439ebe64e8dd,,invoice,
145,146,9,teamchat,professional,monthly,4999,0,active,14,,,2023-05-06,2023-06-05,False,,,2023-05-06T23:50:25,2023-05-06T23:50:25,sub_e0d3521afe054ecd9a059ad0,,card,
146,146,14,teamchat,professional,monthly,4999,0,active,4,,,2023-05-04,2023-06-03,False,,,2023-05-04T23:50:25,2023-05-04T23:50:25,sub_daa7aa3f96a24503a1c1a5a3,,card,
147,147,12,teamchat,professional,monthly,4999,0,canceled,9,,,2024-04-23,2024-05-23,True,2025-11-29T18:53:03,2025-12-29T18:53:03,2024-04-23T02:33:36,2024-04-23T02:33:36,sub_f9d93094c3304f869f09ecaf,,invoice,
148,147,16,cloudsync,enterprise,monthly,9999,0,active,14,,,2024-04-24,2024-05-24,False,,,2024-04-24T02:33:36,2024-04-24T02:33:36,sub_d2aae446406741d89aa818fa,,card,
149,148,3,teamchat,enterprise,annual,149990,0,active,16,,,2025-02-05,2026-02-05,False,,,2025-02-05T08:09:57,2025-02-05T08:09:57,sub_a15c146e796a41f1895c731f,,invoice,
150,149,7,datahub,professional,monthly,5999,0,trial,6,2024-01-04,2024-01-18,2024-01-04,2024-02-03,False,,,2024-01-04T19:29:24,2024-01-04T19:29:24,sub_59e2ab5a0fa94f4ca14db793,,invoice,
151,150,9,cloudsync,professional,monthly,2999,151,canceled,12,,,2023-11-26,2023-12-26,True,2024-02-24T22:57:58,2024-03-25T22:57:58,2023-11-26T13:14:22,2023-11-26T13:14:22,sub_bc5822f6182d494b88495ae5,PROMO64,invoice,
152,151,10,teamchat,enterprise,annual,149990,0,canceled,18,,,2025-11-24,2026-11-24,True,2026-01-02T00:03:24,2026-02-01T00:03:24,2025-11-24T23:13:34,2025-11-24T23:13:34,sub_f04275730a084ea98b35cc74,,invoice,
153,152,1,cloudsync,professional,monthly,2999,239,active,1,,,2025-10-02,2025-11-01,False,,,2025-10-02T11:35:58,2025-10-02T11:35:58,sub_21f489430dcf4bc194fdb66b,PROMO86,invoice,
154,154,1,teamchat,professional,annual,49990,0,canceled,2,,,2023-11-08,2024-11-07,True,2024-06-07T22:53:57,2024-07-07T22:53:57,2023-11-08T20:19:33,2023-11-08T20:19:33,sub_6c771ade2c364a43a71cfceb,,bank_transfer,
155,155,4,cloudsync,professional,annual,29990,0,canceled,10,,,2025-06-26,2026-06-26,True,2025-11-26T12:25:24,2025-12-26T12:25:24,2025-06-26T04:41:05,2025-06-26T04:41:05,sub_f92253f6608b49bc91601e33,,card,
156,156,15,datahub,professional,annual,59990,0,active,12,,,2025-07-10,2026-07-10,False,,,2025-07-10T23:02:54,2025-07-10T23:02:54,sub_a44a16369a7e4209bf765775,,invoice,
157,156,3,teamchat,professional,annual,49990,0,active,12,,,2025-07-09,2026-07-09,False,,,2025-07-09T23:02:54,2025-07-09T23:02:54,sub_4ec3d89ac63340d49b6e0de2,,bank_transfer,
158,156,2,teamchat,enterprise,monthly,14999,2570,trial,5,2025-07-12,2025-07-26,2025-07-12,2025-08-11,False,,,2025-07-12T23:02:54,2025-07-12T23:02:54,sub_1489ff8deefa40729e91cdcd,PROMO67,invoice,
159,157,1,cloudsync,starter,annual,9990,0,active,10,,,2023-07-27,2024-07-26,False,,,2023-07-27T17:00:10,2023-07-27T17:00:10,sub_4f273237695342e3b11f61d2,,card,
160,158,17,teamchat,starter,annual,14990,0,active,8,,,2025-09-20,2026-09-20,False,,,2025-09-20T01:33:48,2025-09-20T01:33:48,sub_fcbd9282a0ee4f46889d2d31,,card,
161,158,4,cloudsync,professional,annual,29990,7986,active,18,,,2025-09-27,2026-09-27,False,,,2025-09-27T01:33:48,2025-09-27T01:33:48,sub_26dd34cf655b4f27afb1537d,PROMO27,card,
162,159,17,teamchat,enterprise,annual,149990,0,canceled,14,,,2025-05-29,2026-05-29,True,2025-12-21T03:19:24,2026-01-20T03:19:24,2025-05-29T13:14:29,2025-05-29T13:14:29,sub_59b4b235c4ae40f68eed08f8,,invoice,
163,161,17,cloudsync,professional,annual,29990,0,active,20,,,2024-02-13,2025-02-12,False,,,2024-02-13T15:32:47,2024-02-13T15:32:47,sub_45adadc43ae84826950a71be,,bank_transfer,
164,162,5,cloudsync,enterprise,annual,99990,19102,trial,5,2023-10-28,2023-11-11,2023-10-28,2024-10-27,False,,,2023-10-28T03:07:35,2023-10-28T03:07:35,sub_c8353d4eede2454ba7f3d8b3,PROMO25,bank_transfer,
165,162,15,teamchat,starter,annual,14990,0,canceled,1,,,2023-10-29,2024-10-28,True,2025-08-12T19:06:51,2025-09-11T19:06:51,2023-10-29T03:07:35,2023-10-29T03:07:35,sub_af2fc0b7acb94b0b96e2fb7e,,invoice,
166,162,1,teamchat,starter,monthly,1499,304,active,16,,,2023-10-23,2023-11-22,False,,,2023-10-23T03:07:35,2023-10-23T03:07:35,sub_f28ba8b236024875b135c356,PROMO34,bank_transfer,
167,163,7,datahub,enterprise,monthly,19999,0,active,8,,,2023-05-10,2023-06-09,False,,,2023-05-10T06:47:56,2023-05-10T06:47:56,sub_fd0f79294d5e45ec92b3ab1b,,invoice,
168,163,9,cloudsync,professional,monthly,2999,0,trial,6,2023-05-14,2023-05-28,2023-05-14,2023-06-13,False,,,2023-05-14T06:47:56,2023-05-14T06:47:56,sub_88dc37fa05734801b2f79653,,invoice,
169,164,1,cloudsync,enterprise,monthly,9999,0,active,4,,,2025-05-27,2025-06-26,False,,,2025-05-27T12:38:15,2025-05-27T12:38:15,sub_dc5ef98bb1444c58afe343d9,,invoice,
170,165,7,teamchat,professional,monthly,4999,0,active,1,,,2025-06-12,2025-07-12,False,,,2025-06-12T08:37:21,2025-06-12T08:37:21,sub_1ca51be617a740579d222252,,invoice,
171,167,3,teamchat,starter,annual,14990,0,trial,15,2025-06-10,2025-06-24,2025-06-10,2026-06-10,False,,,2025-06-10T14:34:19,2025-06-10T14:34:19,sub_47e6603f2d454020b59c5ec3,,bank_transfer,
172,168,8,datahub,starter,annual,19990,0,trial,4,2025-02-08,2025-02-22,2025-02-08,2026-02-08,False,,,2025-02-08T16:53:33,2025-02-08T16:53:33,sub_2d748f019861433d831fa33d,,invoice,
173,169,5,cloudsync,starter,annual,9990,0,trial,17,2025-03-02,2025-03-16,2025-03-02,2026-03-02,False,,,2025-03-02T06:41:50,2025-03-02T06:41:50,sub_8cd7ea892ab646b8a4ab3b4a,,card,
174,170,2,teamchat,starter,monthly,1499,0,active,15,,,2023-07-19,2023-08-18,False,,,2023-07-19T10:18:53,2023-07-19T10:18:53,sub_617e23449b4541ffa414328f,,card,
175,172,10,datahub,enterprise,monthly,19999,3301,active,10,,,2024-08-14,2024-09-13,False,,,2024-08-14T20:01:19,2024-08-14T20:01:19,sub_ea92e35be8d6444684db9c4e,PROMO77,invoice,
176,173,15,cloudsync,professional,monthly,2999,0,trial,9,2024-05-25,2024-06-08,2024-05-25,2024-06-24,False,,,2024-05-25T01:59:18,2024-05-25T01:59:18,sub_ed29ac19e0904cd384ff54f3,,card,
177,175,16,datahub,enterprise,monthly,19999,0,trial,13,2024-10-21,2024-11-04,2024-10-21,2024-11-20,False,,,2024-10-21T04:21:12,2024-10-21T04:21:12,sub_0cf6d91f8419468284d0a79d,,invoice,
178,177,9,cloudsync,starter,monthly,999,126,canceled,9,,,2025-02-06,2025-03-08,True,2025-05-15T14:01:15,2025-06-14T14:01:15,2025-02-06T12:45:24,2025-02-06T12:45:24,sub_f9136622bc55422b87418e86,PROMO44,card,
179,178,1,datahub,enterprise,monthly,19999,0,active,3,,,2025-12-17,2026-01-16,False,,,2025-12-17T08:28:35,2025-12-17T08:28:35,sub_0ea2cf3b88254bb3ab655282,,card,
180,180,3,datahub,starter,annual,19990,0,active,5,,,2023-02-02,2024-02-02,False,,,2023-02-02T16:01:35,2023-02-02T16:01:35,sub_a973cb66ce8e45508190bec4,,card,
181,180,2,teamchat,professional,monthly,4999,0,canceled,8,,,2023-01-31,2023-03-02,True,2025-08-03T22:33:05,2025-09-02T22:33:05,2023-01-31T16:01:35,2023-01-31T16:01:35,sub_7b3d7e25305742ca9feba76b,,bank_transfer,
182,181,2,cloudsync,starter,annual,9990,0,active,12,,,2023-06-15,2024-06-14,False,,,2023-06-15T23:29:10,2023-06-15T23:29:10,sub_442ef9fc5a75455080fa12f3,,invoice,
183,181,12,cloudsync,enterprise,annual,99990,0,active,9,,,2023-06-16,2024-06-15,False,,,2023-06-16T23:29:10,2023-06-16T23:29:10,sub_beed2b5ba99b4254a082d3b0,,bank_transfer,
184,184,12,datahub,enterprise,monthly,19999,1492,canceled,9,,,2023-06-27,2023-07-27,True,2025-06-28T15:08:59,2025-07-28T15:08:59,2023-06-27T19:57:52,2023-06-27T19:57:52,sub_158701351fd34600b53e6d61,PROMO61,invoice,
185,184,17,cloudsync,starter,monthly,999,0,active,14,,,2023-06-29,2023-07-29,False,,,2023-06-29T19:57:52,2023-06-29T19:57:52,sub_0f8f07ade18d48cf996e1e29,,invoice,
186,185,13,datahub,professional,annual,59990,0,active,6,,,2024-08-14,2025-08-14,False,,,2024-08-14T22:08:06,2024-08-14T22:08:06,sub_8c7b9289d5a34536bf53ff27,,card,
187,186,6,cloudsync,starter,annual,9990,0,canceled,7,,,2024-08-26,2025-08-26,True,2025-12-11T23:49:18,2026-01-10T23:49:18,2024-08-26T21:14:25,2024-08-26T21:14:25,sub_d9dca5a0f5154d9d85764cd9,,invoice,
188,187,13,datahub,enterprise,monthly,19999,0,canceled,18,,,2024-12-17,2025-01-16,True,2025-10-28T13:09:18,2025-11-27T13:09:18,2024-12-17T04:17:13,2024-12-17T04:17:13,sub_c26ab001dcd247bc9b293634,,bank_transfer,
189,187,4,teamchat,enterprise,annual,149990,0,active,8,,,2024-12-21,2025-12-21,False,,,2024-12-21T04:17:13,2024-12-21T04:17:13,sub_63d2d3293300481386c3aa0d,,invoice,
190,187,7,datahub,starter,monthly,1999,57,trial,20,2024-12-18,2025-01-01,2024-12-18,2025-01-17,False,,,2024-12-18T04:17:13,2024-12-18T04:17:13,sub_61148c49b114411f9b862080,PROMO77,bank_transfer,
191,189,15,cloudsync,professional,monthly,2999,0,active,13,,,2024-09-27,2024-10-27,False,,,2024-09-27T16:28:58,2024-09-27T16:28:58,sub_b2a7484c34924311b98abc5a,,card,
192,190,7,cloudsync,professional,monthly,2999,507,trial,10,2023-01-07,2023-01-21,2023-01-07,2023-02-06,False,,,2023-01-07T17:43:06,2023-01-07T17:43:06,sub_9e3d6561b5164e2bb5d32838,PROMO25,card,
193,190,18,cloudsync,enterprise,annual,99990,0,active,14,,,2023-01-12,2024-01-12,False,,,2023-01-12T17:43:06,2023-01-12T17:43:06,sub_a0632888fede40bf941c89f6,,bank_transfer,
194,191,5,teamchat,starter,monthly,1499,0,trial,2,2023-08-07,2023-08-21,2023-08-07,2023-09-06,False,,,2023-08-07T15:43:26,2023-08-07T15:43:26,sub_51a47953343346fe895ea297,,bank_transfer,
195,193,13,datahub,professional,annual,59990,10054,canceled,5,,,2024-12-10,2025-12-10,True,2025-09-07T18:59:49,2025-10-07T18:59:49,2024-12-10T01:56:46,2024-12-10T01:56:46,sub_2ba1627b3c81410aaf9da0e3,PROMO82,bank_transfer,
196,194,12,cloudsync,enterprise,annual,99990,0,canceled,8,,,2023-12-23,2024-12-22,True,2024-03-28T12:50:07,2024-04-27T12:50:07,2023-12-23T09:03:26,2023-12-23T09:03:26,sub_f09bad5beb4c4d0a9b664ec7,,bank_transfer,
197,194,10,cloudsync,professional,annual,29990,1375,active,1,,,2023-12-23,2024-12-22,False,,,2023-12-23T09:03:26,2023-12-23T09:03:26,sub_f2c22032db5b42eba48e9aea,PROMO49,card,
198,194,16,teamchat,professional,annual,49990,0,past_due,20,,,2023-12-18,2024-12-17,False,,,2023-12-18T09:03:26,2023-12-18T09:03:26,sub_16662b0f20764971959e6b08,,invoice,
199,195,14,cloudsync,professional,annual,29990,558,active,3,,,2025-01-01,2026-01-01,False,,,2025-01-01T10:05:32,2025-01-01T10:05:32,sub_ff12fce03c6a4c99a9d7dc42,PROMO83,bank_transfer,
200,198,6,datahub,enterprise,monthly,19999,0,active,10,,,2024-11-10,2024-12-10,False,,,2024-11-10T02:50:23,2024-11-10T02:50:23,sub_727b244b44d44e508545eaf7,,invoice,
201,198,5,teamchat,professional,annual,49990,8016,active,8,,,2024-11-07,2025-11-07,False,,,2024-11-07T02:50:23,2024-11-07T02:50:23,sub_b8a34cf996d74db4b28f57e1,PROMO50,card,
202,199,18,datahub,professional,annual,59990,11335,canceled,12,,,2024-09-02,2025-09-02,True,2024-11-26T10:40:09,2024-12-26T10:40:09,2024-09-02T01:40:55,2024-09-02T01:40:55,sub_419b4b9561f44db5b776c7d7,PROMO21,invoice,
203,199,3,datahub,starter,monthly,1999,0,active,18,,,2024-09-02,2024-10-02,False,,,2024-09-02T01:40:55,2024-09-02T01:40:55,sub_c789d4e6d5ac4c43b7466390,,invoice,
204,200,13,datahub,enterprise,monthly,19999,0,canceled,12,,,2023-08-01,2023-08-31,True,2024-10-09T15:29:55,2024-11-08T15:29:55,2023-08-01T20:40:09,2023-08-01T20:40:09,sub_d6a4036feacc4d1189d15511,,card,
205,201,10,teamchat,starter,annual,14990,3602,active,11,,,2023-10-20,2024-10-19,False,,,2023-10-20T19:44:45,2023-10-20T19:44:45,sub_39cedd5abcf840f0af093a1b,PROMO49,card,
206,202,13,cloudsync,enterprise,monthly,9999,0,active,6,,,2023-04-21,2023-05-21,False,,,2023-04-21T10:39:49,2023-04-21T10:39:49,sub_a2a71e13c99d4b499c8e6091,,bank_transfer,
207,202,13,datahub,starter,monthly,1999,0,trial,9,2023-04-24,2023-05-08,2023-04-24,2023-05-24,False,,,2023-04-24T10:39:49,2023-04-24T10:39:49,sub_b77d98b059974727abb0b4e5,,bank_transfer,
208,202,11,datahub,enterprise,monthly,19999,0,active,3,,,2023-04-26,2023-05-26,False,,,2023-04-26T10:39:49,2023-04-26T10:39:49,sub_e29a149f2721456588e90660,,invoice,
209,204,15,cloudsync,enterprise,monthly,9999,0,active,10,,,2025-09-13,2025-10-13,False,,,2025-09-13T04:44:33,2025-09-13T04:44:33,sub_f8ed0927f83142369d38778b,,invoice,
210,205,2,datahub,starter,annual,19990,0,canceled,20,,,2025-08-18,2026-08-18,True,2026-01-13T08:58:47,2026-02-12T08:58:47,2025-08-18T20:55:13,2025-08-18T20:55:13,sub_946f830a0a0046fdb126b15f,,card,
211,207,7,datahub,enterprise,monthly,19999,0,trial,5,2023-12-17,2023-12-31,2023-12-17,2024-01-16,False,,,2023-12-17T06:17:11,2023-12-17T06:17:11,sub_4b0434f5f3494c78bc2496e8,,invoice,
212,208,4,datahub,professional,annual,59990,0,canceled,4,,,2024-05-27,2025-05-27,True,2024-12-31T03:39:21,2025-01-30T03:39:21,2024-05-27T23:40:17,2024-05-27T23:40:17,sub_a520dc6ac5c34655a0b4fd14,,bank_transfer,
213,209,16,teamchat,enterprise,monthly,14999,0,active,16,,,2024-09-23,2024-10-23,False,,,2024-09-23T20:30:25,2024-09-23T20:30:25,sub_a6ea8e9c982746b4b24c05e5,,invoice,
214,210,3,teamchat,enterprise,monthly,14999,359,trial,10,2024-08-12,2024-08-26,2024-08-12,2024-09-11,False,,,2024-08-12T12:44:28,2024-08-12T12:44:28,sub_bb433d9e7f0b452eb30fea8f,PROMO59,bank_transfer,
215,212,13,cloudsync,enterprise,annual,99990,0,trial,14,2025-04-30,2025-05-14,2025-04-30,2026-04-30,False,,,2025-04-30T15:45:42,2025-04-30T15:45:42,sub_bd2c7bf97c244055832a5432,,card,
216,213,18,teamchat,enterprise,annual,149990,3315,canceled,10,,,2024-07-22,2025-07-22,True,2024-12-06T02:14:36,2025-01-05T02:14:36,2024-07-22T00:11:59,2024-07-22T00:11:59,sub_bc1d3fb49a844372a0f0cede,PROMO12,card,
217,214,8,teamchat,starter,monthly,1499,0,active,2,,,2025-03-06,2025-04-05,False,,,2025-03-06T16:25:15,2025-03-06T16:25:15,sub_134dd03a346949298ab2e79b,,invoice,
218,214,14,teamchat,starter,annual,14990,0,active,9,,,2025-02-28,2026-02-28,False,,,2025-02-28T16:25:15,2025-02-28T16:25:15,sub_4eb1b4351dea4a4396b7ca4e,,card,
219,215,8,cloudsync,starter,monthly,999,0,trial,1,2024-08-21,2024-09-04,2024-08-21,2024-09-20,False,,,2024-08-21T00:42:43,2024-08-21T00:42:43,sub_ebbea284687545f2a002a1e1,,card,
220,216,12,teamchat,professional,monthly,4999,0,active,8,,,2024-07-15,2024-08-14,False,,,2024-07-15T20:04:45,2024-07-15T20:04:45,sub_832eb4ecaff2486aace9229d,,card,
221,217,16,teamchat,starter,monthly,1499,0,canceled,10,,,2023-11-05,2023-12-05,True,2025-11-24T03:47:02,2025-12-24T03:47:02,2023-11-05T04:25:29,2023-11-05T04:25:29,sub_571b4a67f4a14a43a9704c46,,bank_transfer,
222,217,10,teamchat,professional,annual,49990,0,active,11,,,2023-11-01,2024-10-31,False,,,2023-11-01T04:25:29,2023-11-01T04:25:29,sub_4ef0683fca2f4b27bea46f67,,card,
223,218,11,cloudsync,enterprise,monthly,9999,2535,active,13,,,2024-01-19,2024-02-18,False,,,2024-01-19T21:53:03,2024-01-19T21:53:03,sub_c9e8ce8b069542d2b5c57b49,PROMO61,card,
224,219,1,datahub,professional,monthly,5999,0,active,8,,,2023-05-26,2023-06-25,False,,,2023-05-26T11:38:34,2023-05-26T11:38:34,sub_71e2af8d659e406da083d3b8,,invoice,
225,221,13,datahub,professional,monthly,5999,1622,active,1,,,2024-03-18,2024-04-17,False,,,2024-03-18T09:05:49,2024-03-18T09:05:49,sub_bec76558bfab424cba623c10,PROMO26,card,
226,222,15,teamchat,enterprise,annual,149990,0,canceled,8,,,2025-06-21,2026-06-21,True,2025-11-30T18:45:29,2025-12-30T18:45:29,2025-06-21T13:33:23,2025-06-21T13:33:23,sub_fc66cdc3b63b490eae2169d5,,bank_transfer,
227,222,15,datahub,enterprise,monthly,19999,0,active,19,,,2025-06-27,2025-07-27,False,,,2025-06-27T13:33:23,2025-06-27T13:33:23,sub_d16c2041d80e4a16ba51dfe5,,card,
228,222,9,teamchat,starter,monthly,1499,0,active,2,,,2025-06-25,2025-07-25,False,,,2025-06-25T13:33:23,2025-06-25T13:33:23,sub_4953de9653c04b2a87dcc8c8,,bank_transfer,
229,223,11,datahub,professional,monthly,5999,1050,active,15,,,2024-12-02,2025-01-01,False,,,2024-12-02T04:23:41,2024-12-02T04:23:41,sub_3228d1df4a9548ac8728944a,PROMO25,bank_transfer,
230,224,13,datahub,enterprise,annual,199990,50854,trial,19,2025-04-15,2025-04-29,2025-04-15,2026-04-15,False,,,2025-04-15T12:18:49,2025-04-15T12:18:49,sub_f4628d67c7394a0d87293a23,PROMO37,invoice,
231,225,13,datahub,starter,monthly,1999,0,active,18,,,2023-02-05,2023-03-07,False,,,2023-02-05T19:30:53,2023-02-05T19:30:53,sub_fcb383d9f1c04ebebf8e14d4,,card,
232,225,3,teamchat,enterprise,annual,149990,36055,canceled,18,,,2023-01-31,2024-01-31,True,2025-03-14T18:39:50,2025-04-13T18:39:50,2023-01-31T19:30:53,2023-01-31T19:30:53,sub_661fc96cde3e4696a66f89fb,PROMO43,card,
233,226,5,cloudsync,enterprise,monthly,9999,0,active,20,,,2024-06-10,2024-07-10,False,,,2024-06-10T02:44:52,2024-06-10T02:44:52,sub_89606dc168bb4685af296021,,bank_transfer,
234,226,6,teamchat,starter,monthly,1499,0,canceled,18,,,2024-06-11,2024-07-11,True,2025-02-20T15:53:04,2025-03-22T15:53:04,2024-06-11T02:44:52,2024-06-11T02:44:52,sub_339796cf8f92457ebfad078e,,card,
235,227,6,teamchat,professional,annual,49990,0,active,8,,,2023-02-07,2024-02-07,False,,,2023-02-07T21:16:16,2023-02-07T21:16:16,sub_74eb7d298c484e55af711810,,bank_transfer,
236,227,1,datahub,professional,monthly,5999,0,active,3,,,2023-02-05,2023-03-07,False,,,2023-02-05T21:16:16,2023-02-05T21:16:16,sub_08c6988ae48143558ecf724d,,invoice,
237,228,17,cloudsync,enterprise,annual,99990,0,canceled,5,,,2024-09-01,2025-09-01,True,2025-10-20T19:21:10,2025-11-19T19:21:10,2024-09-01T14:31:12,2024-09-01T14:31:12,sub_40b65da6bbbe4ee187a1c47b,,bank_transfer,
238,230,14,teamchat,starter,annual,14990,1990,active,19,,,2025-01-02,2026-01-02,False,,,2025-01-02T20:58:03,2025-01-02T20:58:03,sub_14e804389fbe4aeea3792c23,PROMO98,bank_transfer,
239,231,5,cloudsync,starter,monthly,999,0,active,6,,,2025-08-29,2025-09-28,False,,,2025-08-29T09:43:54,2025-08-29T09:43:54,sub_636ec8e5203f4231a44169e3,,invoice,
240,232,17,cloudsync,starter,annual,9990,0,active,2,,,2025-04-18,2026-04-18,False,,,2025-04-18T01:09:19,2025-04-18T01:09:19,sub_ff0d50c4484b41a8872c4e41,,invoice,
241,232,7,teamchat,professional,annual,49990,0,trial,18,2025-04-11,2025-04-25,2025-04-11,2026-04-11,False,,,2025-04-11T01:09:19,2025-04-11T01:09:19,sub_208122f5d30844dea2e58abd,,invoice,
242,234,16,datahub,professional,monthly,5999,0,active,10,,,2023-05-30,2023-06-29,False,,,2023-05-30T23:05:38,2023-05-30T23:05:38,sub_02d4ffc8b7c84c8eb13b51e7,,bank_transfer,
243,236,5,datahub,enterprise,annual,199990,0,active,12,,,2025-09-05,2026-09-05,False,,,2025-09-05T02:37:21,2025-09-05T02:37:21,sub_2a4f0cc325ab4d639b0fdd55,,bank_transfer,
